Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Paced walking duration (ms)
8/3/2023,16,1557.790934,672.0339226,2,2,,,,,0.609831278,1.235684046,0.264571021,1337,,,,,,213180,,
8/2/2023,1,1544.5,29.39678007,,,,,,,0.307445625,0.351006331,0.26388492,176,,,,,,,,
8/1/2023,14,1576.509576,554.6617885,,,,,,,0.320864032,1.122809865,0.251828511,1230,,,,,,513418,,
7/31/2023,7,1564.859357,246.3128339,,,,,,,0.488592722,1.09286045,0.254772094,525,,,,,,326554,,
7/30/2023,48,1664.427882,1958.151336,6,6,,,,,0.530109639,1.221849735,0.254772094,3589,,,,,,1923583,,
7/29/2023,85,1851.289132,2265.910716,45,45,,,,,0.426157901,1.319950169,0.254772094,4398,,,,2214618,,2556151,,
7/28/2023,14,1556.870983,507.2375851,,,,,,,0.336489784,0.96694075,0.264571021,1230,,,,,,198425,,
7/27/2023,4,1548.924139,181.7808848,,,,,,,0.293732876,0.759852151,0.254772094,639,,,,,,70961,,
7/26/2023,8,1568.843451,309.4759638,,,,,,,0.380292851,0.75825028,0.246873878,818,,,,,,390457,,
7/25/2023,9,1556.045805,347.790678,,,,,,,0.319192568,0.753763595,0.254772094,808,,,,,,185189,,
7/24/2023,11,1584.891272,387.3950298,,,,,,,0.460274648,1.14085498,0.274369947,938,,,,,,647856,,
7/23/2023,23,1595.190812,876.1732068,,,,,,,0.422316518,1.072344638,0.264571021,1752,,,,,,813056,,
7/22/2023,43,1603.859709,1615.369496,5,5,,,,,0.48515116,1.258093448,0.254772094,3130,,,,,,952101,,
7/21/2023,45,1712.444932,1137.083902,20,20,,,,,0.452495107,1.322580859,0.258638733,2372,,,,1205688,,1406414,,
7/20/2023,15,1581.926381,464.3660523,,,,,,,0.345261394,0.907588509,0.264571021,1000,,,,,,600300,,
7/19/2023,11,1555.911886,336.6916197,,,,,,,0.562661985,0.787413752,0.293967771,864,,,,,,183041,,
7/18/2023,5,1555.029752,263.3951495,,,,,,,0.425908196,0.794117358,0.255995182,631,,,,,,168892,,
7/17/2023,13,1563.519494,455.793747,,,,,,,0.536231404,0.825031789,0.254772094,1048,,,,,,305064,,
7/16/2023,43,1661.083275,1789.239818,10,10,,,,,0.544684238,1.264397367,0.264571021,3353,,,,,,1869938,,
7/15/2023,28,1602.047226,1270.41558,8,8,,,,,0.497302018,1.224893406,0.254772094,2491,,,,,,923029,,
7/14/2023,23,1600.611334,1028.815365,7,7,,,,,0.519316519,1.158477813,0.274369947,2128,,,,,,899998,,
7/13/2023,19,1565.505068,591.2339136,,,,,,,0.414214993,1.162077902,0.284168874,1157,,,,,,336911,,
7/12/2023,7,1557.631129,355.7010389,,,,,,,0.48132741,0.68364611,0.254772094,857,,,,,,210617,,
7/11/2023,17,1574.6028,606.4970812,,,,,,,0.511204194,0.86535367,0.26247125,1311,,,,,,482834,,
7/10/2023,12,1586.409212,411.0826933,,,,,,,0.456615706,0.803697457,0.254772094,978,,,,,,672203,,
7/9/2023,49,1659.870711,2474.623897,16,16,,,,,0.446614818,1.27370231,0.270688583,4425,,,,,,1850490,,
7/8/2023,6,1552.261088,295.2703667,,,,,,,0.326408306,0.64466623,0.264571021,834,,,,,,124484,,
7/7/2023,34,1638.349894,1505.51117,12,12,,,,,0.490009858,1.184582794,0.264571021,2726,,,,,,1505306,,
7/6/2023,14,1564.094772,658.4880814,,,,,,,0.413402276,0.875927867,0.264571021,1497,,,,,,314290,,
7/5/2023,14,1593.655039,446.0924981,,,,,,,0.426788031,1.031015564,0.264571021,1098,,,,,,788422,,
7/4/2023,12,1570.739639,504.3082601,,,,,,,0.601142481,0.985210749,0.264571021,1137,,,,,,420870,,
7/3/2023,14,1606.756961,662.1029353,1,1,,,,,0.530719651,1.221763238,0.264571021,1515,,,,,,998571,,
7/2/2023,23,1613.369022,1066.514825,1,1,,,,,0.358385445,1.228099654,0.254772094,2038,,,,,,1104625,,
7/1/2023,49,1665.499628,2258.431423,11,11,,,,,0.412067093,1.220263222,0.253967867,4122,,,,,,1940776,,
6/30/2023,12,1566.868895,318.5418739,,,,,,,0.542561675,0.845101616,0.293967772,826,,,,,,358786,,
6/29/2023,8,1578.812406,427.9007242,,,,,,,0.493462127,1.085916751,0.264571021,1219,,,,,,550354,,
6/28/2023,7,1567.946812,350.5448908,,,,,,,0.407034214,0.857818539,0.284168874,838,,,,,,376076,,
6/27/2023,27,1611.289781,963.6418032,,,,,,,0.368584077,1.140509842,0.254772094,1856,,,,,,1071276,,
6/26/2023,25,1586.805112,951.7850656,,,,,,,0.557146548,0.969793134,0.25691303,1875,,,,,,678554,,
6/25/2023,23,1636.027702,1098.800673,8,8,,,,,0.407726749,1.138478609,0.255755002,2069,,,,,,1468059,,
6/24/2023,24,1638.128256,963.9146496,2,2,,,,,0.431935317,1.149059197,0.274369947,1986,,,,,,1501750,,
6/23/2023,11,1576.862928,502.4830989,,,,,,,0.446325133,0.964669935,0.254772094,1309,,,,,,519085,,
6/22/2023,20,1576.824724,634.6843419,,,,,,,0.491384836,1.082093444,0.284168874,1354,,,,,,518473,,
6/21/2023,17,1551.99967,490.3987127,,,,,,,0.449028139,0.842361949,0.264571021,976,,,,,,120291,,
6/20/2023,28,1628.522981,950.8019191,,,,,,,0.427278319,0.977440517,0.264571021,1871,,,,,,1347687,,
6/19/2023,16,1600.435058,602.2843907,,,,,,,0.491163687,0.873833379,0.254772094,1330,,,,,,897171,,
6/18/2023,18,1566.282918,614.6782567,,,,,,,0.474159385,1.167826828,0.264571021,1510,,,,,,349388,,
6/17/2023,42,1592.598622,1823.185956,4,4,,,,,0.446401771,1.179261424,0.264571021,3206,,,,,,771479,,
6/16/2023,17,1579.358059,702.2177261,,,,,,,0.379105588,0.884694673,0.254772094,1580,,,,,,559106,,
6/15/2023,16,1599.430374,558.4650218,,,,,,,0.429457847,1.122494214,0.274369947,1359,,,,,,881056,,
6/14/2023,14,1578.171302,567.7696534,,,,,,,0.489420804,0.937551671,0.264571021,1324,,,,,,540071,,
6/13/2023,25,1587.585994,972.4019187,,,,,,,0.46448145,1.0649438,0.254772094,2242,,,,,,691078,,
6/12/2023,15,1568.796496,670.1404116,,,,,,,0.45126283,1.112988653,0.254772094,1441,,,,,,389704,,
6/11/2023,14,1579.224389,488.9504365,,,,,,,0.407704336,0.871669992,0.25395901,1237,,,,,,556962,,
6/10/2023,23,1649.395059,905.5227224,,,,,,,0.466027635,1.029579363,0.254772094,2220,,,,,,1682464,,
6/9/2023,26,1580.03574,1201.572695,5,5,,,,,0.44679984,1.254884456,0.254772094,2233,,,,,,407557,72094,
6/8/2023,25,1606.655166,1084.770444,7,7,,,,,0.370928733,1.29644562,0.254772094,2016,,,,,,996938,,
6/7/2023,19,1597.825582,860.9886602,4,4,,,,,0.423248603,1.250546034,0.274369947,1568,,,,,,855318,,
6/6/2023,19,1624.950036,747.5826838,3,3,,,,,0.589904869,1.165563777,0.274369947,1420,,,,,,1290379,,
6/5/2023,22,1609.796631,898.5726208,2,2,,,,,0.575627714,1.189321181,0.293967771,1620,,,,,,1047325,,
6/4/2023,117,1745.945715,5385.452919,21,21,,,,,0.491672973,1.318464012,0.254772094,9539,,,,,,3231090,,
6/3/2023,34,1651.824268,1244.312473,,,,,,,0.44363246,1.194119802,0.254772094,2523,,,,,,1721428,,
6/2/2023,16,1574.522404,577.5686491,,,,,,,0.504163764,0.934134038,0.268658174,1415,,,,,,481545,,
6/1/2023,11,1583.077625,456.0731145,,,,,,,0.450974599,1.142437102,0.254772094,1037,,,,,,618766,,
5/31/2023,7,1555.71587,341.7656719,,,,,,,0.406632134,1.129224593,0.254772094,847,,,,,,179897,,
5/30/2023,9,1548.225801,455.7892188,,,,,,,0.458246655,0.775373786,0.254772094,1019,,,,,,59760,,
5/29/2023,11,1574.63603,405.0876294,,,,,,,0.349083849,0.778566406,0.284168874,985,,,,,,483367,,
5/28/2023,12,1600.874212,575.6079049,1,1,,,,,0.349038146,1.14286293,0.254772094,1318,,,,,,904215,,
5/27/2023,11,1573.713646,403.6321725,,,,,,,0.35226684,0.898196974,0.264571021,1104,,,,,,468573,,
5/26/2023,13,1550.117131,480.3433864,,,,,,,0.375273761,0.777007402,0.254772094,1193,,,,,,90096,,
5/25/2023,12,1557.838816,405.675565,,,,,,,0.388130957,0.802159328,0.284168874,976,,,,,,213948,,
5/24/2023,14,1596.754509,541.8381209,,,,,,,0.37864796,0.88787575,0.271884313,1346,,,,,,838136,,
5/23/2023,18,1590.884783,644.0766777,,,,,,,0.355846278,1.187036904,0.293967772,1361,,,,,,743989,,
5/22/2023,5,1547.183686,252.3594363,,,,,,,0.463275546,0.698173527,0.264571021,692,,,,,,43045,,
5/21/2023,13,1589.527139,582.2609045,,,,,,,0.382776363,0.851477242,0.254772094,1402,,,,,,722213,,
5/20/2023,54,1691.441852,2016.669264,8,8,,,,,0.503903108,1.208595363,0.274369947,3863,,,,,,2356876,,
5/19/2023,13,1577.907702,450.4931353,,,,,,,0.395320408,0.959437984,0.254772094,937,,,,,,535843,,
5/18/2023,2,1554.582543,264.1449269,,,,,,,0.379702219,0.605551649,0.293967771,657,,,,,,161719,,
5/17/2023,12,1591.998129,474.4640304,,,,,,,0.363227041,0.755917203,0.264571021,1337,,,,,,761847,,
5/16/2023,9,1568.873321,435.0091438,,,,,,,0.437679353,1.080691013,0.261258268,997,,,,,,390936,,
5/15/2023,5,1557.573658,257.5472232,,,,,,,0.389922859,0.747375765,0.254772094,624,,,,,,209695,,
5/14/2023,37,1641.632529,1887.705255,18,18,,,,,0.647919798,1.239579544,0.264571021,3360,,,,,,1557958,,
5/13/2023,30,1621.68415,1488.78181,9,9,,,,,0.499190587,1.329858832,0.254772094,2845,,,,,,1237994,,
5/12/2023,28,1639.64782,1394.318092,10,10,,,,,0.447799125,1.171437329,0.264571021,2577,,,,,,1526123,,
5/11/2023,9,1564.839213,414.0591332,,,,,,,0.417842455,0.742705948,0.254772094,1191,,,,,,326232,,
5/10/2023,18,1621.796838,1049.995567,10,10,,,,,0.465713758,1.295437321,0.256964861,2142,,,,,,1239803,,
5/9/2023,8,1574.611279,331.5956792,,,,,,,0.352059757,0.645745169,0.254772094,703,,,,,,482970,,
5/8/2023,16,1591.27393,683.1007574,2,2,,,,,0.511295902,1.244046317,0.264571021,1401,,,,,,750232,,
5/7/2023,17,1607.309483,618.0943982,,,,,,,0.350442117,1.116863808,0.264571021,1303,,,,,,1007433,,
5/6/2023,58,1789.258779,2192.60214,19,19,,,,,0.482164844,1.28154657,0.274369947,4031,,,,618903,,3264995,,
5/5/2023,5,1569.94631,264.4856972,,,,,,,0.467878985,0.889131976,0.255863701,765,,,,,,408147,,
5/4/2023,14,1574.910067,626.9064511,3,3,,,,,0.330699454,1.148274133,0.254772094,1296,,,,,,487763,,
5/3/2023,5,1578.392318,285.1497259,,,,,,,0.531475651,0.823382568,0.284168874,651,,,,,,543616,,
5/2/2023,19,1618.790872,717.8764105,2,2,,,,,0.376650215,1.218251045,0.259688875,1471,,,,,,1191588,,
5/1/2023,25,1640.64517,900.8111939,,,,,,,0.510243347,0.891494331,0.254772094,2029,,,,,,1542120,,
4/30/2023,53,1655.253657,1949.639356,,,,,,,0.362475564,1.107738457,0.264571021,3709,,,,,,1776434,,
4/29/2023,40,1668.864723,1844.196143,13,13,,,,,0.447656728,1.279749964,0.254772094,3249,,,,,,1994747,,
4/28/2023,25,1619.798112,1199.545273,,,,,,,0.40249955,1.011564162,0.254772094,2263,,,,,,1207745,,
4/27/2023,30,1657.190148,1093.485951,,,,,,,0.445932924,1.198513581,0.262248257,2214,,,,,,1807495,,
4/26/2023,7,1559.289547,275.7417971,,,,,,,0.378055814,0.695565157,0.254772094,656,,,,,,237218,,
4/25/2023,13,1594.21444,449.6866162,,,,,,,0.322609995,0.999468932,0.284168874,1076,,,,,,797395,,
4/24/2023,11,1546.987359,423.3485406,,,,,,,0.35783746,1.072640691,0.264571021,970,,,,,,39896,,
4/23/2023,23,1620.71262,802.1607084,,,,,,,0.460607898,1.188209807,0.274369947,1659,,,,,,1222413,,
4/22/2023,39,1640.971271,1412.486247,4,4,,,,,0.634804286,1.231311783,0.254772094,2570,,,,,,1547351,,
4/21/2023,50,1668.802097,1865.86852,1,1,,,,,0.54505815,1.233697365,0.255527505,3500,,,,,,1993747,,
4/20/2023,67,1651.834843,2761.956764,3,3,,,,,0.572688427,1.215027651,0.264571021,4625,,,,,,1721598,,
4/19/2023,45,1619.633463,1821.511245,4,4,,,,,0.563248254,1.312565039,0.251792548,3181,,,,,,1205104,,
4/18/2023,49,1692.063616,2109.811454,8,7,,,,,0.727108286,2.793424668,0.281880294,3837,,,,,,2366848,,
4/17/2023,64,1715.832035,2348.227136,4,4,,,,,0.542984592,1.281157215,0.259995105,4018,,,,,,2748083,,
4/16/2023,43,1685.72043,1952.678683,4,4,,,,,0.659645445,1.178284671,0.293967774,3428,,,,,,2265106,,
4/15/2023,45,1729.52703,505.7637891,30,30,,,,,0.413943312,1.042236688,0.254772094,1143,,,,1936361,,900246,,
4/14/2023,16,1595.72041,568.0384965,,,,,,,0.412547941,0.846897367,0.266802459,1256,,,,,,821550,,
4/13/2023,39,1623.992791,1462.582906,1,1,,,,,0.448972716,1.174927824,0.254772094,2709,,,,,,1275025,,
4/12/2023,4,1548.307162,230.2035427,,,,,,,0.382471271,0.777435506,0.284168874,543,,,,,,61065,,
4/11/2023,5,1555.584692,229.9366367,,,,,,,0.625011886,0.808853794,0.293967787,621,,,,,,177793,,
4/10/2023,30,1639.15774,1142.446368,3,3,,,,,0.453756236,1.247060312,0.249125255,2158,,,,,,1518264,,
4/9/2023,27,1590.693072,877.1161089,,,,,,,0.387123164,0.894038786,0.254772094,1843,,,,,,740914,,
4/8/2023,45,1618.244691,1400.304642,2,2,,,,,0.476728743,1.190241695,0.264571021,2699,,,,,,1182829,,
4/7/2023,13,1580.454435,620.342818,,,,,,,0.343067372,0.792128814,0.254772094,1398,,,,,,576692,,
4/6/2023,11,1571.827374,399.440772,,,,,,,0.428697263,1.042713966,0.270788314,862,,,,,,190071,110192,
4/5/2023,11,1567.015284,420.8419052,,,,,,,0.638849039,1.178108957,0.293967784,916,,,,,,361134,,
4/4/2023,9,1581.602106,412.594449,,,,,,,0.326665602,0.867870131,0.254772094,984,,,,,,595100,,
4/3/2023,21,1583.915619,814.377772,1,1,,,,,0.383565685,1.243248945,0.270446601,1666,,,,,,632207,,
4/2/2023,89,1707.445531,3495.142923,9,9,,,,,0.469389084,1.296959476,0.254772094,6062,,,,,,2613565,,
4/1/2023,159,1849.245497,6015.490155,12,12,,,,,0.53947871,1.149262432,0.254772094,10433,,,,,,4887971,,
3/31/2023,9,1586.836199,302.1307796,,,,,,,0.45778912,0.986789619,0.274369947,705,,,,,,679052,,
3/30/2023,14,1602.375997,540.9945844,,,,,,,0.577175548,1.156450678,0.254772094,1151,,,,,,791135,60886,
3/29/2023,9,1566.116642,355.1131033,,,,,,,0.359780581,0.754247083,0.254772094,886,,,,,,346721,,
3/28/2023,18,1589.010913,596.1591245,,,,,,,0.489324792,0.882386308,0.254772094,1236,,,,,,713933,,
3/27/2023,9,1557.47412,299.1976534,,,,,,,0.381583871,0.890778235,0.254772094,813,,,,,,208099,,
3/26/2023,25,1619.744459,1331.402105,7,7,,,,,0.429731405,1.135497796,0.274369947,2619,,,,,,1206885,,
3/25/2023,25,1578.047809,1005.898348,,,,,,,0.392035034,0.815498535,0.258869559,2258,,,,,,538092,,
3/24/2023,27,1584.515032,942.250232,,,,,,,0.431867117,1.091873657,0.249360059,2006,,,,,,641822,,
3/23/2023,21,1605.775942,789.7122452,1,1,,,,,0.367408127,1.022169235,0.254772094,1689,,,,,,982836,,
3/22/2023,75,1713.622623,3200.381714,5,5,,,,,0.628614943,1.315959448,0.254772094,5622,,,,,,2712643,,
3/21/2023,30,1643.372844,1231.657134,,,,,,,0.482816772,0.993325989,0.254772094,2380,,,,,,1585871,,
3/20/2023,5,1563.040099,229.7317487,,,,,,,0.527084562,0.959437984,0.254249752,673,,,,,,297374,,
3/19/2023,10,1560.021676,566.9339687,,,,,,,0.342096903,0.91185963,0.254772094,1392,,,,,,248960,,
3/18/2023,39,1625.675672,1552.360358,1,1,,,,,0.428021333,1.226061961,0.254772094,2752,,,,,,1302017,,
3/17/2023,8,1544.5,277.5056039,,,,,,,0.406583414,0.780445489,0.284168874,674,,,,,,,,
3/16/2023,9,1568.525301,359.278761,,,,,,,0.336415024,1.138406318,0.274369947,823,,,,,,385354,,
3/15/2023,5,1546.378736,225.78253,,,,,,,0.422149954,0.708356146,0.264571021,684,,,,,,30134,,
3/14/2023,45,1642.29281,1778.420786,6,6,,,,,0.483794974,1.31400889,0.254772094,3202,,,,,,1568547,,
3/13/2023,10,1554.307597,376.113992,,,,,,,0.430111098,0.962126735,0.264571021,950,,,,,,157309,,
3/12/2023,28,1675.2364,1584.559295,14,14,,,,,0.598002548,1.256821499,0.264571021,2762,,,,,,1694003,178859,
3/11/2023,16,1594.294607,710.1894526,,,,,,,0.361933244,1.053654061,0.254772094,1627,,,,,,798681,,
3/10/2023,10,1580.108162,383.0022444,,,,,,,0.468075664,1.141683224,0.293967772,869,,,,,,571138,,
3/9/2023,15,1563.706801,490.7479421,,,,,,,0.438707421,1.135277365,0.254772094,1109,,,,,,308068,,
3/8/2023,6,1579.365727,209.1318909,,,,,,,0.334580598,0.471606097,0.279083355,484,,,,,,559229,,
3/7/2023,6,1562.789353,260.9035322,,,,,,,0.309377997,0.628932701,0.293967785,629,,,,,,293353,,
3/6/2023,10,1585.586805,413.5470095,,,,,,,0.38623646,1.128265045,0.263557339,934,,,,,,659012,,
3/5/2023,20,1602.382274,614.0374423,,,,,,,0.51369708,0.9841394,0.264571021,1575,,,,,,928403,,
3/4/2023,22,1616.709877,1519.763584,17,17,,,,,0.421112478,1.265092651,0.254772094,2542,,,,,,1158210,,
3/3/2023,5,1587.19178,279.4312526,,,,,,,0.317576678,0.687643978,0.264571021,703,,,,,,684755,,
3/2/2023,14,1588.436145,448.3995042,,,,,,,0.578090833,0.86876459,0.293967792,1056,,,,,,704714,,
3/1/2023,10,1551.186054,460.3309307,,,,,,,0.342766637,0.812420091,0.254772094,1288,,,,,,107241,,
2/28/2023,16,1602.468623,555.7937312,,,,,,,0.327505325,0.728415789,0.254772094,1264,,,,,,929788,,
2/27/2023,21,1576.605747,884.1043627,,,,,,,0.432684639,1.024712775,0.258622699,1941,,,,,,514961,,
2/26/2023,24,1624.775423,1413.14863,12,12,,,,,0.436273348,1.147174612,0.252568525,2825,,,,,,1287579,,
2/25/2023,22,1606.485767,1144.659727,8,8,,,,,0.426078166,1.244412893,0.284168874,2177,,,,,,994221,,
2/24/2023,16,1599.883755,652.2656563,,,,,,,0.356766957,1.164544278,0.28060562,1498,,,,,,888328,,
2/23/2023,22,1601.00562,718.4261434,,,,,,,0.464269874,0.905507672,0.264571021,1715,,,,,,906321,,
2/22/2023,23,1591.962379,828.2652565,1,1,,,,,0.4326573,1.187337796,0.247634564,1684,,,,,,761274,,
2/21/2023,17,1574.815872,631.7388559,,,,,,,0.374822618,0.988369119,0.264571021,1321,,,,,,486252,,
2/20/2023,21,1575.78856,777.6608233,,,,,,,0.33989499,0.770039526,0.250337547,1584,,,,,,501853,,
2/19/2023,32,1608.033265,1235.439894,,,,,,,0.522870435,1.186752333,0.254772094,2454,,,,,,1019043,,
2/18/2023,23,1591.200851,862.6834276,1,1,,,,,0.535749808,1.143796355,0.274369947,1726,,,,,,749059,,
2/17/2023,52,1747.695977,544.3504282,38,38,,,,,0.398450275,0.860774515,0.25164559,1347,,,,2333093,,768067,,
2/16/2023,42,1642.823518,1422.181746,10,10,,,,,0.441559072,1.246234089,0.254772094,2738,,,,635003,,899054,,
2/15/2023,34,1666.211211,1583.197413,6,6,,,,,0.358774163,1.261019506,0.254772094,2894,,,,,,1952187,,
2/14/2023,38,1622.115556,1480.44476,2,2,,,,,0.452028594,1.174727755,0.274369947,2654,,,,,,1244915,,
2/13/2023,35,1605.744818,1479.184963,4,4,,,,,0.488571038,1.272198323,0.248366122,3062,,,,,,821831,71245,
2/12/2023,38,1610.49411,1418.071326,,,,,,,0.480070446,1.17166363,0.254772094,2962,,,,,,1058513,,
2/11/2023,61,1643.451392,2552.505011,8,8,,,,,0.441129691,1.251485673,0.248638999,4816,,,,,,1587132,,
2/10/2023,38,1571.599598,1297.207863,,,,,,,0.385041059,1.149262447,0.254772094,2621,,,,,,434665,,
2/9/2023,50,1627.463307,2112.918363,7,7,,,,,0.482574976,1.232051892,0.254772094,3856,,,,,,1330692,,
2/8/2023,39,1602.825342,1575.868554,1,1,,,,,0.400897411,1.232051854,0.252345501,3001,,,,,,935510,,
2/7/2023,10,1544.5,360.4175057,,,,,,,0.377958729,1.167826792,0.271748371,811,,,,,,,,
2/6/2023,12,1559.278698,477.6994759,,,,,,,0.397203242,0.786243772,0.254772094,1060,,,,,,237043,,
2/5/2023,52,1774.21741,2353.052366,9,9,,,,,0.750144412,1.14853096,0.284168874,4084,,,,,,3684555,,
2/4/2023,11,1559.932958,358.4947429,,,,,,,0.40141547,0.932773209,0.254772094,842,,,,,,247537,,
2/3/2023,5,1576.209041,252.690864,,,,,,,0.371627298,1.164986051,0.293967782,657,,,,,,508599,,
2/2/2023,3,1567.330194,189.3152637,,,,,,,0.364172834,0.641596391,0.274369947,518,,,,,,366185,,
2/1/2023,4,1578.769824,231.646627,,,,,,,0.482620451,0.732938611,0.274369947,505,,,,,,549671,,
1/31/2023,9,1557.274085,356.4777022,,,,,,,0.470452072,0.884848941,0.286598134,831,,,,,,204890,,
1/30/2023,10,1555.850787,360.9924593,,,,,,,0.295557231,0.522398354,0.264571021,805,,,,,,182061,,
1/29/2023,16,1595.700908,758.7447,,,,,,,0.400086545,1.150381691,0.254772094,1737,,,,,,821238,,
1/28/2023,17,1564.825191,620.0859881,,,,,,,0.474670621,1.113919217,0.25551837,1404,,,,,,326006,,
1/27/2023,18,1580.893936,723.5784001,2,2,,,,,0.51130353,1.252159197,0.254772094,1499,,,,,,583741,,
1/26/2023,22,1589.009551,1008.000731,3,3,,,,,0.467858209,1.241009145,0.254772094,1938,,,,,,713912,,
1/25/2023,17,1570.137699,586.1717947,,,,,,,0.390853114,0.767826345,0.246893434,1224,,,,,,411216,,
1/24/2023,8,1549.184309,360.9924593,,,,,,,0.488513971,0.799912383,0.264571021,784,,,,,,75134,,
1/23/2023,5,1544.5,195.2982946,,,,,,,0.359344254,0.907588444,0.254772094,557,,,,,,,,
1/22/2023,8,1566.702875,429.4946248,,,,,,,0.596924856,1.279750021,0.274369947,1072,,,,,,356123,,
1/21/2023,52,1736.601127,2780.40556,22,22,,,,,0.413161526,1.267450719,0.264571021,4637,,,,,,3081208,,
1/20/2023,24,1612.846209,791.1301297,,,,,,,0.517251109,1.203030801,0.254772094,1618,,,,,,1096240,,
1/19/2023,14,1560.277932,510.4727369,,,,,,,0.357927235,0.87025918,0.274369947,1113,,,,,,253071,,
1/18/2023,8,1549.402396,317.4852248,,,,,,,0.384075757,0.596613618,0.260469859,689,,,,,,78632,,
1/17/2023,15,1567.233417,647.5453707,,,,,,,0.372414289,0.976701295,0.274369947,1580,,,,,,364633,,
1/16/2023,24,1595.324651,816.2160526,,,,,,,0.321405134,1.25969456,0.254772094,1586,,,,,,815203,,
1/15/2023,46,1594.922733,1753.999718,2,2,,,,,0.457291824,1.202615979,0.251449907,3286,,,,,,808756,,
1/14/2023,27,1623.823304,1050.999113,,,,,,,0.46364735,1.046352257,0.254772094,2271,,,,,,966059,135937,
1/13/2023,42,1638.785704,1946.551146,1,1,,,,,0.402496082,1.178329522,0.266802472,3483,,,,,,1512296,,
1/12/2023,17,1544.5,580.9360682,3,3,,,,,0.467145245,1.198562979,0.254772094,1072,,,,,,,,
1/11/2023,22,1567.595177,778.4079822,,,,,,,0.336672929,0.934936078,0.254772094,1712,,,,,,370435,,
1/10/2023,14,1573.729144,502.5055905,,,,,,,0.442110693,0.996767869,0.264571021,1129,,,,,,468821,,
1/9/2023,12,1594.979729,581.3611073,1,1,,,,,0.456550261,1.321284151,0.254772094,1199,,,,,,809669,,
1/8/2023,22,1574.909044,727.1645614,,,,,,,0.382103658,1.139794469,0.264571021,1622,,,,,,487746,,
1/7/2023,30,1587.575769,1088.713927,2,2,,,,,0.387434328,1.241009133,0.284168874,2141,,,,,,690914,,
1/6/2023,26,1595.419839,838.0575439,,,,,,,0.438322574,1.092624293,0.25461778,1863,,,,,,816729,,
1/5/2023,28,1574.945634,938.974731,,,,,,,0.421949332,1.06257903,0.254772094,1974,,,,,,488333,,
1/4/2023,11,1550.59732,380.5295217,,,,,,,0.343474722,1.000658144,0.284168874,840,,,,,,97798,,
1/3/2023,15,1562.133724,625.1928926,,,,,,,0.500091156,0.834517385,0.274369947,1342,,,,,,282837,,
1/2/2023,14,1544.5,480.3433864,,,,,,,0.402548002,0.81317355,0.293967771,996,,,,,,,,
1/1/2023,24,1586.176253,854.5365672,,,,,,,0.456714385,1.073831832,0.274369947,1783,,,,,,668467,,
12/31/2022,32,1644.001361,1798.934618,15,15,,,,,0.343829415,1.258932902,0.251152314,3191,,,,,,1595953,,
12/30/2022,10,1547.665251,398.1458888,,,,,,,0.299111554,0.692951981,0.25446133,1004,,,,,,50770,,
12/29/2022,82,1873.17686,1175.20109,53,53,,,,,0.425723184,1.229023417,0.25506968,2345,,,,3130513,,1929296,,
